Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.905	ENB PHY Rxed	90	4	0	2	1	0	DL_HARQ
0.906	ENB PHY Rxed	90	5	0	2	1	0	DL_CQI
0.906	ENB PHY Rxed	90	5	0	2	1	0	DL_HARQ
0.906	ENB PHY Rxed	90	5	0	2	1	0	DL_HARQ
0.907	ENB PHY Rxed	90	6	0	2	1	0	DL_CQI
0.907	ENB PHY Rxed	90	6	0	2	1	0	DL_HARQ
0.907	ENB PHY Rxed	90	6	0	2	1	0	DL_HARQ
0.908	ENB PHY Rxed	90	7	0	2	1	0	DL_CQI
0.908	ENB PHY Rxed	90	7	0	2	1	0	DL_HARQ
0.908	ENB PHY Rxed	90	7	0	2	1	0	DL_HARQ
0.909	ENB PHY Rxed	90	8	0	2	1	0	DL_CQI
0.909	ENB PHY Rxed	90	8	0	2	1	0	DL_HARQ
0.909	ENB PHY Rxed	90	8	0	2	1	0	DL_HARQ
0.91	ENB PHY Rxed	90	9	0	2	1	0	DL_CQI
0.91	ENB PHY Rxed	90	9	0	2	1	0	DL_HARQ
0.91	ENB PHY Rxed	90	9	0	2	1	0	DL_HARQ
0.911	ENB PHY Rxed	91	0	0	2	1	0	DL_CQI
0.911	ENB PHY Rxed	91	0	0	2	1	0	DL_HARQ
0.911	ENB PHY Rxed	91	0	0	2	1	0	DL_HARQ
0.912	ENB PHY Rxed	91	1	0	2	1	0	DL_CQI
0.912	ENB PHY Rxed	91	1	0	2	1	0	DL_HARQ
0.912	ENB PHY Rxed	91	1	0	2	1	0	DL_HARQ
0.913	ENB PHY Rxed	91	2	0	2	1	0	DL_CQI
0.913	ENB PHY Rxed	91	2	0	2	1	0	DL_HARQ
0.913	ENB PHY Rxed	91	2	0	2	1	0	DL_HARQ
0.914	ENB PHY Rxed	91	3	0	2	1	0	DL_CQI
0.914	ENB PHY Rxed	91	3	0	2	1	0	DL_HARQ
0.914	ENB PHY Rxed	91	3	0	2	1	0	DL_HARQ
0.915	ENB PHY Rxed	91	4	0	2	1	0	DL_CQI
0.915	ENB PHY Rxed	91	4	0	2	1	0	DL_HARQ
0.915	ENB PHY Rxed	91	4	0	2	1	0	DL_HARQ
0.916	ENB PHY Rxed	91	5	0	2	1	0	DL_CQI
0.916	ENB PHY Rxed	91	5	0	2	1	0	DL_HARQ
0.916	ENB PHY Rxed	91	5	0	2	1	0	DL_HARQ
0.917	ENB PHY Rxed	91	6	0	2	1	0	DL_CQI
0.917	ENB PHY Rxed	91	6	0	2	1	0	DL_HARQ
0.917	ENB PHY Rxed	91	6	0	2	1	0	DL_HARQ
0.918	ENB PHY Rxed	91	7	0	2	1	0	DL_CQI
0.918	ENB PHY Rxed	91	7	0	2	1	0	DL_HARQ
0.918	ENB PHY Rxed	91	7	0	2	1	0	DL_HARQ
0.919	ENB PHY Rxed	91	8	0	2	1	0	DL_CQI
0.919	ENB PHY Rxed	91	8	0	2	1	0	DL_HARQ
0.919	ENB PHY Rxed	91	8	0	2	1	0	DL_HARQ
0.92	ENB PHY Rxed	91	9	0	2	1	0	DL_CQI
0.92	ENB PHY Rxed	91	9	0	2	1	0	DL_HARQ
0.92	ENB PHY Rxed	91	9	0	2	1	0	DL_HARQ
0.921	ENB PHY Rxed	92	0	0	2	1	0	DL_CQI
0.921	ENB PHY Rxed	92	0	0	2	1	0	DL_HARQ
0.921	ENB PHY Rxed	92	0	0	2	1	0	DL_HARQ
0.922	ENB PHY Rxed	92	1	0	2	1	0	DL_CQI
0.922	ENB PHY Rxed	92	1	0	2	1	0	DL_HARQ
0.922	ENB PHY Rxed	92	1	0	2	1	0	DL_HARQ
0.923	ENB PHY Rxed	92	2	0	2	1	0	DL_CQI
0.923	ENB PHY Rxed	92	2	0	2	1	0	DL_HARQ
0.923	ENB PHY Rxed	92	2	0	2	1	0	DL_HARQ
0.924	ENB PHY Rxed	92	3	0	2	1	0	DL_CQI
0.924	ENB PHY Rxed	92	3	0	2	1	0	DL_HARQ
0.924	ENB PHY Rxed	92	3	0	2	1	0	DL_HARQ
0.925	ENB PHY Rxed	92	4	0	2	1	0	DL_CQI
0.925	ENB PHY Rxed	92	4	0	2	1	0	DL_HARQ
0.925	ENB PHY Rxed	92	4	0	2	1	0	DL_HARQ
0.926	ENB PHY Rxed	92	5	0	2	1	0	DL_CQI
0.926	ENB PHY Rxed	92	5	0	2	1	0	DL_HARQ
0.926	ENB PHY Rxed	92	5	0	2	1	0	DL_HARQ
0.927	ENB PHY Rxed	92	6	0	2	1	0	DL_CQI
0.927	ENB PHY Rxed	92	6	0	2	1	0	DL_HARQ
0.927	ENB PHY Rxed	92	6	0	2	1	0	DL_HARQ
0.928	ENB PHY Rxed	92	7	0	2	1	0	DL_CQI
0.928	ENB PHY Rxed	92	7	0	2	1	0	DL_HARQ
0.928	ENB PHY Rxed	92	7	0	2	1	0	DL_HARQ
0.929	ENB PHY Rxed	92	8	0	2	1	0	DL_CQI
0.929	ENB PHY Rxed	92	8	0	2	1	0	DL_HARQ
0.929	ENB PHY Rxed	92	8	0	2	1	0	DL_HARQ
0.93	ENB PHY Rxed	92	9	0	2	1	0	DL_CQI
0.93	ENB PHY Rxed	92	9	0	2	1	0	DL_HARQ
0.93	ENB PHY Rxed	92	9	0	2	1	0	DL_HARQ
0.931	ENB PHY Rxed	93	0	0	2	1	0	DL_CQI
0.931	ENB PHY Rxed	93	0	0	2	1	0	DL_HARQ
0.931	ENB PHY Rxed	93	0	0	2	1	0	DL_HARQ
0.932	ENB PHY Rxed	93	1	0	2	1	0	DL_CQI
0.932	ENB PHY Rxed	93	1	0	2	1	0	DL_HARQ
0.932	ENB PHY Rxed	93	1	0	2	1	0	DL_HARQ
0.933	ENB PHY Rxed	93	2	0	2	1	0	DL_CQI
0.933	ENB PHY Rxed	93	2	0	2	1	0	DL_HARQ
0.933	ENB PHY Rxed	93	2	0	2	1	0	DL_HARQ
0.934	ENB PHY Rxed	93	3	0	2	1	0	DL_CQI
0.934	ENB PHY Rxed	93	3	0	2	1	0	DL_HARQ
0.934	ENB PHY Rxed	93	3	0	2	1	0	DL_HARQ
0.935	ENB PHY Rxed	93	4	0	2	1	0	DL_CQI
0.935	ENB PHY Rxed	93	4	0	2	1	0	DL_HARQ
0.935	ENB PHY Rxed	93	4	0	2	1	0	DL_HARQ
0.936	ENB PHY Rxed	93	5	0	2	1	0	DL_CQI
0.936	ENB PHY Rxed	93	5	0	2	1	0	DL_HARQ
0.936	ENB PHY Rxed	93	5	0	2	1	0	DL_HARQ
0.937	ENB PHY Rxed	93	6	0	2	1	0	DL_CQI
0.937	ENB PHY Rxed	93	6	0	2	1	0	DL_HARQ
0.937	ENB PHY Rxed	93	6	0	2	1	0	DL_HARQ
0.938	ENB PHY Rxed	93	7	0	2	1	0	DL_CQI
0.938	ENB PHY Rxed	93	7	0	2	1	0	DL_HARQ
0.938	ENB PHY Rxed	93	7	0	2	1	0	DL_HARQ
0.939	ENB PHY Rxed	93	8	0	2	1	0	DL_CQI
0.939	ENB PHY Rxed	93	8	0	2	1	0	DL_HARQ
0.939	ENB PHY Rxed	93	8	0	2	1	0	DL_HARQ
0.94	ENB PHY Rxed	93	9	0	2	1	0	DL_CQI
0.94	ENB PHY Rxed	93	9	0	2	1	0	DL_HARQ
0.94	ENB PHY Rxed	93	9	0	2	1	0	DL_HARQ
0.941	ENB PHY Rxed	94	0	0	2	1	0	DL_CQI
0.941	ENB PHY Rxed	94	0	0	2	1	0	DL_HARQ
0.941	ENB PHY Rxed	94	0	0	2	1	0	DL_HARQ
0.942	ENB PHY Rxed	94	1	0	2	1	0	DL_CQI
0.942	ENB PHY Rxed	94	1	0	2	1	0	DL_HARQ
0.942	ENB PHY Rxed	94	1	0	2	1	0	DL_HARQ
0.943	ENB PHY Rxed	94	2	0	2	1	0	DL_CQI
0.943	ENB PHY Rxed	94	2	0	2	1	0	DL_HARQ
0.943	ENB PHY Rxed	94	2	0	2	1	0	DL_HARQ
0.944	ENB PHY Rxed	94	3	0	2	1	0	DL_CQI
0.944	ENB PHY Rxed	94	3	0	2	1	0	DL_HARQ
0.944	ENB PHY Rxed	94	3	0	2	1	0	DL_HARQ
0.945	ENB PHY Rxed	94	4	0	2	1	0	DL_CQI
0.945	ENB PHY Rxed	94	4	0	2	1	0	DL_HARQ
0.945	ENB PHY Rxed	94	4	0	2	1	0	DL_HARQ
0.946	ENB PHY Rxed	94	5	0	2	1	0	DL_CQI
0.946	ENB PHY Rxed	94	5	0	2	1	0	DL_HARQ
0.946	ENB PHY Rxed	94	5	0	2	1	0	DL_HARQ
0.947	ENB PHY Rxed	94	6	0	2	1	0	DL_CQI
0.947	ENB PHY Rxed	94	6	0	2	1	0	DL_HARQ
0.947	ENB PHY Rxed	94	6	0	2	1	0	DL_HARQ
0.948	ENB PHY Rxed	94	7	0	2	1	0	DL_CQI
0.948	ENB PHY Rxed	94	7	0	2	1	0	DL_HARQ
0.948	ENB PHY Rxed	94	7	0	2	1	0	DL_HARQ
0.949	ENB PHY Rxed	94	8	0	2	1	0	DL_CQI
0.949	ENB PHY Rxed	94	8	0	2	1	0	DL_HARQ
0.949	ENB PHY Rxed	94	8	0	2	1	0	DL_HARQ
0.95	ENB PHY Rxed	94	9	0	2	1	0	DL_CQI
0.95	ENB PHY Rxed	94	9	0	2	1	0	DL_HARQ
0.95	ENB PHY Rxed	94	9	0	2	1	0	DL_HARQ
0.951	ENB PHY Rxed	95	0	0	2	1	0	DL_CQI
0.951	ENB PHY Rxed	95	0	0	2	1	0	DL_HARQ
0.951	ENB PHY Rxed	95	0	0	2	1	0	DL_HARQ
0.952	ENB PHY Rxed	95	1	0	2	1	0	DL_CQI
0.952	ENB PHY Rxed	95	1	0	2	1	0	DL_HARQ
0.952	ENB PHY Rxed	95	1	0	2	1	0	DL_HARQ
0.953	ENB PHY Rxed	95	2	0	2	1	0	DL_CQI
0.953	ENB PHY Rxed	95	2	0	2	1	0	DL_HARQ
0.953	ENB PHY Rxed	95	2	0	2	1	0	DL_HARQ
0.954	ENB PHY Rxed	95	3	0	2	1	0	DL_CQI
0.954	ENB PHY Rxed	95	3	0	2	1	0	DL_HARQ
0.954	ENB PHY Rxed	95	3	0	2	1	0	DL_HARQ
0.955	ENB PHY Rxed	95	4	0	2	1	0	DL_CQI
0.955	ENB PHY Rxed	95	4	0	2	1	0	DL_HARQ
0.955	ENB PHY Rxed	95	4	0	2	1	0	DL_HARQ
0.956	ENB PHY Rxed	95	5	0	2	1	0	DL_CQI
0.956	ENB PHY Rxed	95	5	0	2	1	0	DL_HARQ
0.956	ENB PHY Rxed	95	5	0	2	1	0	DL_HARQ
0.957	ENB PHY Rxed	95	6	0	2	1	0	DL_CQI
0.957	ENB PHY Rxed	95	6	0	2	1	0	DL_HARQ
0.957	ENB PHY Rxed	95	6	0	2	1	0	DL_HARQ
0.958	ENB PHY Rxed	95	7	0	2	1	0	DL_CQI
0.958	ENB PHY Rxed	95	7	0	2	1	0	DL_HARQ
0.958	ENB PHY Rxed	95	7	0	2	1	0	DL_HARQ
0.958929	ENB PHY Rxed	95	8	0	2	0	0	SRS
0.958929	ENB PHY Rxed	95	8	0	2	0	0	SRS
0.959	ENB PHY Rxed	95	8	0	2	1	0	DL_CQI
0.959	ENB PHY Rxed	95	8	0	2	1	0	DL_HARQ
0.959	ENB PHY Rxed	95	8	0	2	1	0	DL_HARQ
0.96	ENB PHY Rxed	95	9	0	2	1	0	DL_CQI
0.96	ENB PHY Rxed	95	9	0	2	1	0	DL_HARQ
0.96	ENB PHY Rxed	95	9	0	2	1	0	DL_HARQ
0.961	ENB PHY Rxed	96	0	0	2	1	0	DL_CQI
0.961	ENB PHY Rxed	96	0	0	2	1	0	DL_HARQ
0.961	ENB PHY Rxed	96	0	0	2	1	0	DL_HARQ
0.962	ENB PHY Rxed	96	1	0	2	1	0	DL_CQI
0.962	ENB PHY Rxed	96	1	0	2	1	0	DL_HARQ
0.962	ENB PHY Rxed	96	1	0	2	1	0	DL_HARQ
0.963	ENB PHY Rxed	96	2	0	2	1	0	DL_CQI
0.963	ENB PHY Rxed	96	2	0	2	1	0	DL_HARQ
0.963	ENB PHY Rxed	96	2	0	2	1	0	DL_HARQ
0.964	ENB PHY Rxed	96	3	0	2	1	0	DL_CQI
0.964	ENB PHY Rxed	96	3	0	2	1	0	DL_HARQ
0.964	ENB PHY Rxed	96	3	0	2	1	0	DL_HARQ
0.965	ENB PHY Rxed	96	4	0	2	1	0	DL_CQI
0.965	ENB PHY Rxed	96	4	0	2	1	0	DL_HARQ
0.965	ENB PHY Rxed	96	4	0	2	1	0	DL_HARQ
0.966	ENB PHY Rxed	96	5	0	2	1	0	DL_CQI
0.966	ENB PHY Rxed	96	5	0	2	1	0	DL_HARQ
0.966	ENB PHY Rxed	96	5	0	2	1	0	DL_HARQ
0.967	ENB PHY Rxed	96	6	0	2	1	0	DL_CQI
0.967	ENB PHY Rxed	96	6	0	2	1	0	DL_HARQ
0.967	ENB PHY Rxed	96	6	0	2	1	0	DL_HARQ
0.968	ENB PHY Rxed	96	7	0	2	1	0	DL_CQI
0.968	ENB PHY Rxed	96	7	0	2	1	0	DL_HARQ
0.968	ENB PHY Rxed	96	7	0	2	1	0	DL_HARQ
0.969	ENB PHY Rxed	96	8	0	2	1	0	DL_CQI
0.969	ENB PHY Rxed	96	8	0	2	1	0	DL_HARQ
0.969	ENB PHY Rxed	96	8	0	2	1	0	DL_HARQ
0.97	ENB PHY Rxed	96	9	0	2	1	0	DL_CQI
0.97	ENB PHY Rxed	96	9	0	2	1	0	DL_HARQ
0.97	ENB PHY Rxed	96	9	0	2	1	0	DL_HARQ
0.971	ENB PHY Rxed	97	0	0	2	1	0	DL_CQI
0.971	ENB PHY Rxed	97	0	0	2	1	0	DL_HARQ
0.971	ENB PHY Rxed	97	0	0	2	1	0	DL_HARQ
0.972	ENB PHY Rxed	97	1	0	2	1	0	DL_CQI
0.972	ENB PHY Rxed	97	1	0	2	1	0	DL_HARQ
0.972	ENB PHY Rxed	97	1	0	2	1	0	DL_HARQ
0.973	ENB PHY Rxed	97	2	0	2	1	0	DL_CQI
0.973	ENB PHY Rxed	97	2	0	2	1	0	DL_HARQ
0.973	ENB PHY Rxed	97	2	0	2	1	0	DL_HARQ
0.974	ENB PHY Rxed	97	3	0	2	1	0	DL_CQI
0.974	ENB PHY Rxed	97	3	0	2	1	0	DL_HARQ
0.974	ENB PHY Rxed	97	3	0	2	1	0	DL_HARQ
0.975	ENB PHY Rxed	97	4	0	2	1	0	DL_CQI
0.975	ENB PHY Rxed	97	4	0	2	1	0	DL_HARQ
0.975	ENB PHY Rxed	97	4	0	2	1	0	DL_HARQ
0.976	ENB PHY Rxed	97	5	0	2	1	0	DL_CQI
0.976	ENB PHY Rxed	97	5	0	2	1	0	DL_HARQ
0.976	ENB PHY Rxed	97	5	0	2	1	0	DL_HARQ
0.977	ENB PHY Rxed	97	6	0	2	1	0	DL_CQI
0.977	ENB PHY Rxed	97	6	0	2	1	0	DL_HARQ
0.977	ENB PHY Rxed	97	6	0	2	1	0	DL_HARQ
0.978	ENB PHY Rxed	97	7	0	2	1	0	DL_CQI
0.978	ENB PHY Rxed	97	7	0	2	1	0	DL_HARQ
0.978	ENB PHY Rxed	97	7	0	2	1	0	DL_HARQ
0.979	ENB PHY Rxed	97	8	0	2	1	0	DL_CQI
0.979	ENB PHY Rxed	97	8	0	2	1	0	DL_HARQ
0.979	ENB PHY Rxed	97	8	0	2	1	0	DL_HARQ
0.98	ENB PHY Rxed	97	9	0	2	1	0	DL_CQI
0.98	ENB PHY Rxed	97	9	0	2	1	0	DL_HARQ
0.98	ENB PHY Rxed	97	9	0	2	1	0	DL_HARQ
0.981	ENB PHY Rxed	98	0	0	2	1	0	DL_CQI
0.981	ENB PHY Rxed	98	0	0	2	1	0	DL_HARQ
0.981	ENB PHY Rxed	98	0	0	2	1	0	DL_HARQ
0.982	ENB PHY Rxed	98	1	0	2	1	0	DL_CQI
0.982	ENB PHY Rxed	98	1	0	2	1	0	DL_HARQ
0.982	ENB PHY Rxed	98	1	0	2	1	0	DL_HARQ
0.983	ENB PHY Rxed	98	2	0	2	1	0	DL_CQI
0.983	ENB PHY Rxed	98	2	0	2	1	0	DL_HARQ
0.983	ENB PHY Rxed	98	2	0	2	1	0	DL_HARQ
0.984	ENB PHY Rxed	98	3	0	2	1	0	DL_CQI
0.984	ENB PHY Rxed	98	3	0	2	1	0	DL_HARQ
0.984	ENB PHY Rxed	98	3	0	2	1	0	DL_HARQ
0.985	ENB PHY Rxed	98	4	0	2	1	0	DL_CQI
0.985	ENB PHY Rxed	98	4	0	2	1	0	DL_HARQ
0.985	ENB PHY Rxed	98	4	0	2	1	0	DL_HARQ
0.986	ENB PHY Rxed	98	5	0	2	1	0	DL_CQI
0.986	ENB PHY Rxed	98	5	0	2	1	0	DL_HARQ
0.986	ENB PHY Rxed	98	5	0	2	1	0	DL_HARQ
0.987	ENB PHY Rxed	98	6	0	2	1	0	DL_CQI
0.987	ENB PHY Rxed	98	6	0	2	1	0	DL_HARQ
0.987	ENB PHY Rxed	98	6	0	2	1	0	DL_HARQ
0.988	ENB PHY Rxed	98	7	0	2	1	0	DL_CQI
0.988	ENB PHY Rxed	98	7	0	2	1	0	DL_HARQ
0.988	ENB PHY Rxed	98	7	0	2	1	0	DL_HARQ
0.989	ENB PHY Rxed	98	8	0	2	1	0	DL_CQI
0.989	ENB PHY Rxed	98	8	0	2	1	0	DL_HARQ
0.989	ENB PHY Rxed	98	8	0	2	1	0	DL_HARQ
0.99	ENB PHY Rxed	98	9	0	2	1	0	DL_CQI
0.99	ENB PHY Rxed	98	9	0	2	1	0	DL_HARQ
0.99	ENB PHY Rxed	98	9	0	2	1	0	DL_HARQ
0.991	ENB PHY Rxed	99	0	0	2	1	0	DL_CQI
0.991	ENB PHY Rxed	99	0	0	2	1	0	DL_HARQ
0.991	ENB PHY Rxed	99	0	0	2	1	0	DL_HARQ
0.992	ENB PHY Rxed	99	1	0	2	1	0	DL_CQI
0.992	ENB PHY Rxed	99	1	0	2	1	0	DL_HARQ
0.992	ENB PHY Rxed	99	1	0	2	1	0	DL_HARQ
0.993	ENB PHY Rxed	99	2	0	2	1	0	DL_CQI
0.993	ENB PHY Rxed	99	2	0	2	1	0	DL_HARQ
0.993	ENB PHY Rxed	99	2	0	2	1	0	DL_HARQ
0.994	ENB PHY Rxed	99	3	0	2	1	0	DL_CQI
0.994	ENB PHY Rxed	99	3	0	2	1	0	DL_HARQ
0.994	ENB PHY Rxed	99	3	0	2	1	0	DL_HARQ
0.995	ENB PHY Rxed	99	4	0	2	1	0	DL_CQI
0.995	ENB PHY Rxed	99	4	0	2	1	0	DL_HARQ
0.995	ENB PHY Rxed	99	4	0	2	1	0	DL_HARQ
0.996	ENB PHY Rxed	99	5	0	2	1	0	DL_CQI
0.996	ENB PHY Rxed	99	5	0	2	1	0	DL_HARQ
0.996	ENB PHY Rxed	99	5	0	2	1	0	DL_HARQ
0.997	ENB PHY Rxed	99	6	0	2	1	0	DL_CQI
0.997	ENB PHY Rxed	99	6	0	2	1	0	DL_HARQ
0.997	ENB PHY Rxed	99	6	0	2	1	0	DL_HARQ
0.998	ENB PHY Rxed	99	7	0	2	1	0	DL_CQI
0.998	ENB PHY Rxed	99	7	0	2	1	0	DL_HARQ
0.998	ENB PHY Rxed	99	7	0	2	1	0	DL_HARQ
0.999	ENB PHY Rxed	99	8	0	2	1	0	DL_CQI
0.999	ENB PHY Rxed	99	8	0	2	1	0	DL_HARQ
0.999	ENB PHY Rxed	99	8	0	2	1	0	DL_HARQ
1	ENB PHY Rxed	99	9	0	2	1	0	DL_CQI
1	ENB PHY Rxed	99	9	0	2	1	0	DL_HARQ
1	ENB PHY Rxed	99	9	0	2	1	0	DL_HARQ
